w_word1,w_word2,w_corrAns,w_category,word1,word2,corrAns,category,w_hword1,w_hword2,w_hcorrAns,w_hcategory,hword1,hword2,hcorrAns,hcategory,enwarmuptrials.thisRepN,enwarmuptrials.thisTrialN,enwarmuptrials.thisN,enwarmuptrials.thisIndex,en_trials.thisRepN,en_trials.thisTrialN,en_trials.thisN,en_trials.thisIndex,hiwarmuptrials.thisRepN,hiwarmuptrials.thisTrialN,hiwarmuptrials.thisN,hiwarmuptrials.thisIndex,hi_trials.thisRepN,hi_trials.thisTrialN,hi_trials.thisN,hi_trials.thisIndex,eninstrstim.started,eninstrstim.stopped,enkbinstr.keys,enkbinstr.corr,enkbinstr.rt,enkbinstr.started,enkbinstr.stopped,enwarmupw1.started,enwarmupw1.stopped,enwarmupw2.started,enwarmupw2.stopped,enwarmupkb.keys,enwarmupkb.corr,enwarmupkb.rt,enwarmupkb.started,enwarmupkb.stopped,restresp.keys,restresp.started,restresp.stopped,startexpprompt.started,startexpprompt.stopped,startexpkbresp.keys,startexpkbresp.rt,startexpkbresp.started,startexpkbresp.stopped,entrialw1.started,entrialw1.stopped,entrialw2.started,entrialw2.stopped,enkbresp.keys,enkbresp.corr,enkbresp.rt,enkbresp.started,enkbresp.stopped,hiinstrstim.started,hiinstrstim.stopped,hikbinstr.keys,hikbinstr.corr,hikbinstr.rt,hikbinstr.started,hikbinstr.stopped,hiwarmupw1.started,hiwarmupw1.stopped,hiwarmupw2.started,hiwarmupw2.stopped,hiwarmupkb.keys,hiwarmupkb.corr,hiwarmupkb.rt,hiwarmupkb.started,hiwarmupkb.stopped,hitrialw1.started,hitrialw1.stopped,hitrialw2.started,hitrialw2.stopped,hikbresp.keys,hikbresp.corr,hikbresp.rt,hikbresp.started,hikbresp.stopped,hiskill.text,hiskill.started,hiskill.stopped,hirespskill.keys,hirespskill.rt,hirespskill.started,hirespskill.stopped,enskill_2.text,enskill_2.started,enskill_2.stopped,enrespskill_2.keys,enrespskill_2.rt,enrespskill_2.started,enrespskill_2.stopped,thankstext.started,thankstext.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,ocbohus,bitch,left,4,,,,,,,,,,,,,0,20,20,72,,,,,,,,,,,,,,,,,,,,,,,,,None,170.13004223600728,None,,,,,,,167.1838262050005,None,167.1838262050005,None,right,0,2.944804362996365,167.1838262050005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,suggest,ballet,right,2,,,,,,,,,,,,,0,21,21,26,,,,,,,,,,,,,,,,,,,,,,,,,None,176.02646835100313,None,,,,,,,170.63276383900666,None,170.63276383900666,None,right,1,5.392261740009417,170.63276383900666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,contract,bar,right,2,,,,,,,,,,,,,0,22,22,27,,,,,,,,,,,,,,,,,,,,,,,,,None,177.92661805399985,None,,,,,,,176.52938407700276,None,176.52938407700276,None,right,1,1.39582517099916,176.52938407700276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,saucer,uttac,left,5,,,,,,,,,,,,,0,23,23,57,,,,,,,,,,,,,,,,,,,,,,,,,None,183.60711497500597,None,,,,,,,178.42917103999935,None,178.42917103999935,None,left,1,5.176548609000747,178.42917103999935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,octopus,arms,right,1,,,,,,,,,,,,,0,24,24,4,,,,,,,,,,,,,,,,,,,,,,,,,None,185.56004996001138,None,,,,,,,184.11006540500966,None,184.11006540500966,None,right,1,1.4485704069957137,184.11006540500966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,capability,attic,right,2,,,,,,,,,,,,,0,25,25,22,,,,,,,,,,,,,,,,,,,,,,,,,None,190.20413509100035,None,,,,,,,186.0629672470095,None,186.0629672470095,None,left,0,4.139749983994989,186.0629672470095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,dasewn,ufraca,left,3,,,,,,,,,,,,,0,26,26,43,,,,,,,,,,,,,,,,,,,,,,,,,None,194.18921102500462,None,,,,,,,190.70753510500072,None,190.70753510500072,None,left,1,3.4802768130030017,190.70753510500072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,disallow,beat,right,2,,,,,,,,,,,,,0,27,27,29,,,,,,,,,,,,,,,,,,,,,,,,,None,196.77572690500529,None,,,,,,,194.69224687899987,None,194.69224687899987,None,right,1,2.0820834199985256,194.69224687899987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,mgstachi,forest,left,4,,,,,,,,,,,,,0,28,28,74,,,,,,,,,,,,,,,,,,,,,,,,,None,199.9357470140094,None,,,,,,,197.27886941700126,None,197.27886941700126,None,left,1,2.65549086300598,197.27886941700126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,perigrm,unswir,left,3,,,,,,,,,,,,,0,29,29,45,,,,,,,,,,,,,,,,,,,,,,,,,None,203.88613325401093,None,,,,,,,200.43835094000679,None,200.43835094000679,None,left,1,3.446368908000295,200.43835094000679,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,region,blame,right,2,,,,,,,,,,,,,0,30,30,35,,,,,,,,,,,,,,,,,,,,,,,,,None,205.25327013300557,None,,,,,,,204.38869409701147,None,204.38869409701147,None,right,1,0.8629180349962553,204.38869409701147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,snuggle,atnton,left,5,,,,,,,,,,,,,0,31,31,56,,,,,,,,,,,,,,,,,,,,,,,,,None,208.14710316700803,None,,,,,,,205.75615009400644,None,205.75615009400644,None,left,1,2.3895176880032523,205.75615009400644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,disbhvmeve,destroy,left,4,,,,,,,,,,,,,0,32,32,76,,,,,,,,,,,,,,,,,,,,,,,,,None,211.0388013269985,None,,,,,,,208.64988853700925,None,208.64988853700925,None,left,1,2.3869954370020423,208.64988853700925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,suggeyf,biurd,left,3,,,,,,,,,,,,,0,33,33,48,,,,,,,,,,,,,,,,,,,,,,,,,None,213.7591761470103,None,,,,,,,211.54134611001064,None,211.54134611001064,None,left,1,2.2164128579897806,211.54134611001064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,valuable,devil,right,2,,,,,,,,,,,,,0,34,34,20,,,,,,,,,,,,,,,,,,,,,,,,,None,215.28148502700788,None,,,,,,,214.26220206600556,None,214.26220206600556,None,right,1,1.0178594419994624,214.26220206600556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,stpactin,fear,left,4,,,,,,,,,,,,,0,35,35,68,,,,,,,,,,,,,,,,,,,,,,,,,None,217.71561303301132,None,,,,,,,215.78447239899833,None,215.78447239899833,None,left,1,1.9297173980012303,215.78447239899833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,poldcemps,uccipt,left,3,,,,,,,,,,,,,0,36,36,40,,,,,,,,,,,,,,,,,,,,,,,,,None,220.00922708799771,None,,,,,,,218.21846202900633,None,218.21846202900633,None,left,1,1.7893496830074582,218.21846202900633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,awbxenems,belvem,left,3,,,,,,,,,,,,,0,37,37,50,,,,,,,,,,,,,,,,,,,,,,,,,None,222.06463847401028,None,,,,,,,220.51189991401043,None,220.51189991401043,None,left,1,1.5513175210071495,220.51189991401043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,ucter,arks,left,3,,,,,,,,,,,,,0,38,38,46,,,,,,,,,,,,,,,,,,,,,,,,,None,224.75492211000528,None,,,,,,,222.56778536400816,None,222.56778536400816,None,left,1,2.1857187090063235,222.56778536400816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,aczreis,duty,left,4,,,,,,,,,,,,,0,39,39,67,,,,,,,,,,,,,,,,,,,,,,,,,None,227.8481461150077,None,,,,,,,225.25743212600355,None,225.25743212600355,None,left,1,2.589295769997989,225.25743212600355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,imhge,eyes,left,4,,,,,,,,,,,,,0,40,40,75,,,,,,,,,,,,,,,,,,,,,,,,,None,230.29157709800347,None,,,,,,,228.35079612300615,None,228.35079612300615,None,left,1,1.9393377829983365,228.35079612300615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,disbelieve,believe,right,1,,,,,,,,,,,,,0,41,41,8,,,,,,,,,,,,,,,,,,,,,,,,,None,231.83857423100562,None,,,,,,,230.79481902600673,None,230.79481902600673,None,right,1,1.0423288960009813,230.79481902600673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,udvirb,prew,left,3,,,,,,,,,,,,,0,42,42,47,,,,,,,,,,,,,,,,,,,,,,,,,None,235.24280008400092,None,,,,,,,232.34164584599785,None,232.34164584599785,None,left,1,2.8996970230073202,232.34164584599785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,capmpiwity,nney,left,3,,,,,,,,,,,,,0,43,43,44,,,,,,,,,,,,,,,,,,,,,,,,,None,237.94901008599845,None,,,,,,,235.74553932300478,None,235.74553932300478,None,left,1,2.2020498589990893,235.74553932300478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,displfow,pcycce,left,3,,,,,,,,,,,,,0,44,44,51,,,,,,,,,,,,,,,,,,,,,,,,,None,240.35305725000217,None,,,,,,,238.45171519900032,None,238.45171519900032,None,left,1,1.899679007998202,238.45171519900032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,explanation,answer,right,1,,,,,,,,,,,,,0,45,45,3,,,,,,,,,,,,,,,,,,,,,,,,,None,241.8998963230115,None,,,,,,,240.85616413400567,None,240.85616413400567,None,right,1,1.042297599997255,240.85616413400567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,tumor,cancer,right,1,,,,,,,,,,,,,0,46,46,14,,,,,,,,,,,,,,,,,,,,,,,,,None,243.43681559200922,None,,,,,,,242.402826051999,None,242.402826051999,None,right,1,1.0325256859941874,242.402826051999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,anteater,belt,right,2,,,,,,,,,,,,,0,47,47,33,,,,,,,,,,,,,,,,,,,,,,,,,None,244.8516176539997,None,,,,,,,243.93985244601208,None,243.93985244601208,None,right,1,0.9103295789973345,243.93985244601208,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,perform,average,right,2,,,,,,,,,,,,,0,48,48,23,,,,,,,,,,,,,,,,,,,,,,,,,None,246.74494215400773,None,,,,,,,245.35454555301112,None,245.35454555301112,None,left,0,1.3889487279957393,245.35454555301112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,exdlavstion,cloth,left,4,,,,,,,,,,,,,0,49,49,71,,,,,,,,,,,,,,,,,,,,,,,,,None,255.06794726700173,None,,,,,,,247.2478731470037,None,247.2478731470037,None,left,1,7.8184161450044485,247.2478731470037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
